Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, KB voor II t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,Naam_Begroting,Naam_artikel
2015,VI,I.W. Opstelten,Veiligheid en Justitie,B,OWB,93,,Geheime uitgaven,Beleidsartikel,N,Programma,O,J,,,,,,17,0,0,0,0,0,0,VI_Veiligheid en Justitie,93_Geheime uitgaven
2015,VI,I.W. Opstelten,Veiligheid en Justitie,B,OWB,93,,Geheime uitgaven,Beleidsartikel,N,Programma,O,N,,,,,,17,0,0,0,0,0,0,VI_Veiligheid en Justitie,93_Geheime uitgaven
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,J,1,Bestuurlijke en financiele verhouding,Bijdragen aan (inter)nationale organisaties ,,,137,217,317,317,317,317,317,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,N,1,Bestuurlijke en financiele verhouding,Bijdragen aan (inter)nationale organisaties ,Bijdragen internationaal,,137,217,317,317,317,317,317,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,J,1,Bestuurlijke en financiele verhouding,Opdrachten,,,5016,16240,6263,5949,5935,5935,5935,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,J,1,Bestuurlijke en financiele verhouding,Subsidies,,,6794,3251,3583,3583,3575,3558,3558,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,N,1,Bestuurlijke en financiele verhouding,Subsidies,"Communicatie, kennisdeling en onderzoek",,13,28,28,28,28,28,28,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,N,1,Bestuurlijke en financiele verhouding,Subsidies,Diverse subsidies,,605,0,332,332,330,330,330,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,N,1,Bestuurlijke en financiele verhouding,Subsidies,Oorlogsgravenstichting (OGS),,6176,3223,3223,3223,3217,3200,3200,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,J,1,Bestuurlijke en financiele verhouding,,,,11947,19708,10163,9849,9827,9810,9810,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,N,1,Bestuurlijke en financiele verhouding,,"Communicatie, kennisdeling en onderzoek",,5016,16240,6263,5949,5935,5935,5935,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,J,2,Participatie,Opdrachten,,,2677,6685,2686,2569,2569,2551,2551,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,N,2,Participatie,Opdrachten,Kiesraad,,245,420,336,219,219,201,201,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,N,2,Participatie,Opdrachten,Verkiezingen,,2432,6265,2350,2350,2350,2350,2350,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,J,2,Participatie,Subsidies,,,15749,17021,17534,17034,17034,17034,17034,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,N,2,Participatie,Subsidies,Politieke partijen,,15749,17021,17534,17034,17034,17034,17034,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,J,2,Participatie,,,,18426,23706,20220,19603,19603,19585,19585,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,V,J,,,,,,45581,43414,30383,29452,29430,29395,29395,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,J,,,,,,30373,43414,30383,29452,29430,29395,29395,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,90.0%,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,U,J,,,,,,,,,,,,,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,Beleidsartikel,N,Programma,O,J,,,,,,24816,24865,21965,21965,21965,21965,21965,VII_Binnenlandse Zaken en Koninkrijksrelaties,1_Openbaar bestuur en democratie
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,2,,Algemene Inlichtingen en Veiligheidsdienst,Beleidsartikel,J,Apparaat,U,N,1,Apparaat,,,,185758,188548,203644,191057,180270,180644,180644,VII_Binnenlandse Zaken en Koninkrijksrelaties,2_Algemene Inlichtingen en Veiligheidsdienst
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,2,,Algemene Inlichtingen en Veiligheidsdienst,Beleidsartikel,J,Niet toegedeeld,U,N,2,Geheim,,,,9384,9226,9099,9100,9100,9100,9100,VII_Binnenlandse Zaken en Koninkrijksrelaties,2_Algemene Inlichtingen en Veiligheidsdienst
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,2,,Algemene Inlichtingen en Veiligheidsdienst,Beleidsartikel,J,Apparaat,V,J,,,,,,197486,197774,212743,200157,189370,189744,189744,VII_Binnenlandse Zaken en Koninkrijksrelaties,2_Algemene Inlichtingen en Veiligheidsdienst
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,2,,Algemene Inlichtingen en Veiligheidsdienst,Beleidsartikel,J,Apparaat,U,J,,,,,,195142,197774,212743,200157,189370,189744,189744,VII_Binnenlandse Zaken en Koninkrijksrelaties,2_Algemene Inlichtingen en Veiligheidsdienst
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,2,100.0%,Algemene Inlichtingen en Veiligheidsdienst,Beleidsartikel,J,Apparaat,U,J,,,,,,,,,,,,,VII_Binnenlandse Zaken en Koninkrijksrelaties,2_Algemene Inlichtingen en Veiligheidsdienst
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,2,,Algemene Inlichtingen en Veiligheidsdienst,Beleidsartikel,J,Apparaat,O,J,,,,,,7440,12714,12714,12714,12714,12714,12714,VII_Binnenlandse Zaken en Koninkrijksrelaties,2_Algemene Inlichtingen en Veiligheidsdienst
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,3,Betrouwbare levering van e-overheidsvoorzieningen,Bijdragen aan agentschappen ,,,44803,55921,40135,38413,36221,35409,35410,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,3,Betrouwbare levering van e-overheidsvoorzieningen,Bijdragen aan agentschappen ,Baten-lastenagentschap BPR,,7393,10512,5446,5446,5433,5434,5435,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,3,Betrouwbare levering van e-overheidsvoorzieningen,Bijdragen aan agentschappen ,Baten-lastenagentschap Logius,,32897,40107,30420,28868,26905,26177,26177,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,3,Betrouwbare levering van e-overheidsvoorzieningen,Bijdragen aan agentschappen ,Baten-lastenagentschap Werkmaatschappij,,4513,5302,4269,4099,3883,3798,3798,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,3,Betrouwbare levering van e-overheidsvoorzieningen,Opdrachten,,,7270,2218,4824,4775,4741,4579,4579,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,3,Betrouwbare levering van e-overheidsvoorzieningen,Opdrachten,Beheer e-overheidsvoorzieningen,,3630,0,2606,2557,2523,2361,2361,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,3,Betrouwbare levering van e-overheidsvoorzieningen,Opdrachten,Officiële publicaties en wettenbank,,3640,2218,2218,2218,2218,2218,2218,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,3,Betrouwbare levering van e-overheidsvoorzieningen,,,,52073,58139,44959,43188,40962,39988,39989,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,4,Burgerschap,Opdrachten,,,791,464,750,500,500,500,500,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,4,Burgerschap,Opdrachten,Programma burgerschap,,791,464,750,500,500,500,500,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,4,Burgerschap,Subsidies,,,5533,5132,4286,4286,4286,4286,4286,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,4,Burgerschap,Subsidies,Comité 4/5 mei,,109,107,106,106,106,106,106,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,4,Burgerschap,Subsidies,ProDemos,,5019,4792,4180,4180,4180,4180,4180,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,4,Burgerschap,Subsidies,Programma burgerschap,,405,233,0,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,4,Burgerschap,,,,6324,5596,5036,4786,4786,4786,4786,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Bijdragen aan agentschappen ,,,4133,1100,1350,1100,1100,1100,1100,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Bijdragen aan agentschappen ,(door)ontwikkeling e-overheidvoorzieningen (Logius),,58,0,0,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Bijdragen aan agentschappen ,Aanpak fraudebestrijding,,0,1100,1350,1100,1100,1100,1100,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Bijdragen aan agentschappen ,Baten-lastenagentschap Logius,,4075,0,0,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Opdrachten,,,27429,33009,17001,19037,19015,18998,18998,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Opdrachten,(door)ontwikkeling e-overheidvoorzieningen,,15065,20964,14251,16037,16015,15998,15998,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Opdrachten,Aanpak fraudebestrijding,,5270,3000,2750,3000,3000,3000,3000,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Opdrachten,Implementatie NUP (VNG),,7094,9045,0,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,,,,31562,34109,18351,20137,20115,20098,20098,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,5,Reisdocumenten en basisadministratie personen,Bijdragen aan agentschappen ,,,12097,12402,12035,13155,13155,13138,13138,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,5,Reisdocumenten en basisadministratie personen,Bijdragen aan agentschappen ,Baten-lastenagentschap BPR,,12097,12402,12035,13155,13155,13138,13138,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,5,Reisdocumenten en basisadministratie personen,Opdrachten,,,20581,6394,6065,4520,3251,2759,2759,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,5,Reisdocumenten en basisadministratie personen,Opdrachten,Beleid GBA en reisdocumenten,,5840,2128,2128,1908,1908,1908,1908,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,5,Reisdocumenten en basisadministratie personen,Opdrachten,Modernisering GBA,,14741,4266,3937,2612,1343,851,851,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,5,Reisdocumenten en basisadministratie personen,Subsidies,,,40,10,0,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,5,Reisdocumenten en basisadministratie personen,Subsidies,Beleid GBA en reisdocumenten,,40,10,0,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,5,Reisdocumenten en basisadministratie personen,,,,32718,18806,18100,17675,16406,15897,15897,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,1,Verminderen regeldruk,Bijdragen aan agentschappen ,,,845,343,160,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,N,1,Verminderen regeldruk,Bijdragen aan agentschappen ,Vermindering regeldruk en administratieve lasten,,845,343,160,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,,1,Verminderen regeldruk,Opdrachten,,,2004,1641,2279,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,,1,Verminderen regeldruk,Opdrachten,Vermindering regeldruk en administratieve lasten,,2004,1641,2279,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,1,Verminderen regeldruk,,,,2849,1984,2439,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,V,J,,,,,,102722,118634,88885,85786,82269,80769,80770,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,,,,,,125526,118634,88885,85786,82269,80769,80770,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,U,J,,,,,,,,0.93,,,,,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,Beleidsartikel,N,Programma,O,J,,,,,,17480,4588,0,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,6_Dienstverlenende en innovatieve overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,Beleidsartikel,N,Programma,U,J,1,Overheid als werkgever,Bijdragen aan andere begrotingen,,,365,0,0,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,7_Arbeidszaken overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,Beleidsartikel,N,Programma,U,N,1,Overheid als werkgever,Bijdragen aan andere begrotingen,bijdrage aan de NOM,,365,0,0,0,0,0,0,VII_Binnenlandse Zaken en Koninkrijksrelaties,7_Arbeidszaken overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,Beleidsartikel,N,Programma,U,N,1,Overheid als werkgever,Opdrachten,,,4200,5870,5268,4761,4638,4621,4621,VII_Binnenlandse Zaken en Koninkrijksrelaties,7_Arbeidszaken overheid
2015,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,Beleidsartikel,N,Programma,U,N,1,Overheid als werkgever,Opdrachten,Arbeidsmarktbeleid,,3338,4184,3841,3445,3345,3345,3345,VII_Binnenlandse Zaken en Koninkrijksrelaties,7_Arbeidszaken overheid
