Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, K voor de Koning, KB voor I t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Apparaat,U,N,1,Apparaat,Personele uitgaven,Overig personeel,,300,325,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Apparaat,U,J,1,Apparaat,Materiële uitgaven,,,"1,971","3,754",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Apparaat,U,N,1,Apparaat,Materiële uitgaven,Overig materieel,,"1,971","3,754",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,J,2,Duurzame economische ontwikkeling,,,,"14,902","16,909",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,J,2,Duurzame economische ontwikkeling,Subsidies,,,979,998,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,N,2,Duurzame economische ontwikkeling,Subsidies,IUCN,,963,938,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,N,2,Duurzame economische ontwikkeling,Subsidies,Subsidies Carbisch Nederland,,16,60,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,J,2,Duurzame economische ontwikkeling,Inkomensoverdracht,,,"4,205","5,009",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,N,2,Duurzame economische ontwikkeling,Inkomensoverdracht,Pensioenen,,"4,205","5,009",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,J,2,Duurzame economische ontwikkeling,Bijdragen aan andere overheden,,,"1,831","3,634",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,N,2,Duurzame economische ontwikkeling,Bijdragen aan andere overheden,Sociaal-economische initiatieven BES,,"1,831","3,634",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,J,2,Duurzame economische ontwikkeling,Bijdragen aan (inter)nationale organisaties,,,"7,887","7,268",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,N,2,Duurzame economische ontwikkeling,Bijdragen aan (inter)nationale organisaties,Samenwerkingsprogramma`s,,"7,887","7,268",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,J,4,Schuldsanering,,,,"348,565","299,698",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,J,4,Schuldsanering,Leningen,,,"348,565","299,698",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,U,N,4,Schuldsanering,Leningen,Lopende inschrijving,,"348,565","299,698",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,2,,Bevorderen autonomie Koninkrijkspartners,Beleidsartikel,N,Programma,O,J,,,,,,"39,304","43,718",0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,3,, Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,V,J,,,,,,0,260,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,3,, Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,U,J,,,,,,0,260,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,3,, Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,U,J,1,Loonbijstelling,,,,0,0,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,3,, Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,U,J,2,Prijsbijstelling,,,,0,0,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,3,, Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,U,J,3,Onvoorzien,,,,0,260,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,V,J,,,,,,0,0,"14,559","14,424","13,306","13,306","13,306",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,47%,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,J,,,,,,0,0,"14,559","14,424","13,306","13,306","13,306",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,J,1,"Curacao, Sint Maarten en Aruba",,,,0,0,"9,460","9,473","9,473","9,473","9,473",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,J,1,"Curacao, Sint Maarten en Aruba",Opdrachten,,,0,0,"1,496","1,546","1,471","1,471","1,471",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,N,1,"Curacao, Sint Maarten en Aruba",Opdrachten,"Onderzoek, Kennisoverdracht en Comm.",,0,0,"1,496","1,546","1,471","1,471","1,471",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,J,1,"Curacao, Sint Maarten en Aruba",Inkomensoverdracht,,,0,0,"5,009","5,009","5,009","5,009","5,009",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,N,1,"Curacao, Sint Maarten en Aruba",Inkomensoverdracht,Toeslagen op pensioenen NA,,0,0,"5,009","5,009","5,009","5,009","5,009",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,J,1,"Curacao, Sint Maarten en Aruba",Bijdragen aan (inter)nationale organisaties,,,0,0,"2,955","2,918","2,993","2,993","2,993",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,N,1,"Curacao, Sint Maarten en Aruba",Bijdragen aan (inter)nationale organisaties,"Onderzoek, Kennisoverdracht en Comm.",,0,0,"2,955","2,918","2,993","2,993","2,993",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,J,2,Caribisch Nederland ,,,,0,0,"5,099","4,951","3,833","3,833","3,833",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,J,2,Caribisch Nederland ,Subsidies,,,0,0,60,60,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,N,2,Caribisch Nederland ,Subsidies,Subsidies Caribisch Nederland,,0,0,60,60,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,J,2,Caribisch Nederland ,Opdrachten,,,0,0,"1,693","1,893",953,"2,453","2,453",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,N,2,Caribisch Nederland ,Opdrachten,"Onderzoek, Kennisoverdracht en Comm.",,0,0,"1,693","1,893",953,"2,453","2,453",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,J,2,Caribisch Nederland ,Bijdragen aan andere overheden,,,0,0,"3,346","2,998","2,880","1,380","1,380",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,N,2,Caribisch Nederland ,Bijdragen aan andere overheden,Bijzondere uitkering sociaal-economische initiatieven,,0,0,"1,846","1,498","1,380","1,380","1,380",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,U,N,2,Caribisch Nederland ,Bijdragen aan andere overheden,"Onderzoek, Kennisoverdracht en Comm.",,0,0,"1,500","1,500","1,500",0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,4,,Bevorderen sociaal-economische structuur,Beleidsartikel,N,Programma,O,J,,,,,,0,0,"3,213","3,213","3,213","3,213","3,213",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,5,,Schuldsanering/lopende inschrijving/leningen,Beleidsartikel,N,Programma,V,J,,,,,,0,0,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,5,100%,Schuldsanering/lopende inschrijving/leningen,Beleidsartikel,N,Programma,U,J,,,,,,0,0,"149,929","186,981","172,431","28,517","28,516",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,5,,Schuldsanering/lopende inschrijving/leningen,Beleidsartikel,N,Programma,U,J,1,Schuldsanering landen Curacao en Sint Maarten,,,,0,0,"149,929","186,981","172,431","28,517","28,516",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,5,,Schuldsanering/lopende inschrijving/leningen,Beleidsartikel,N,Programma,U,J,1,Schuldsanering landen Curacao en Sint Maarten,Leningen,,,0,0,"149,929","186,981","172,431","28,517","28,516",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,5,,Schuldsanering/lopende inschrijving/leningen,Beleidsartikel,N,Programma,U,N,1,Schuldsanering landen Curacao en Sint Maarten,Leningen,Schuldsanering,,0,0,"149,929","186,981","172,431","28,517","28,516",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,5,,Schuldsanering/lopende inschrijving/leningen,Beleidsartikel,N,Programma,O,J,,,,,,0,0,"28,405","28,405","28,405","28,405","28,405",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,6,,Apparaat,Niet Beleidsartikel,N,Apparaat,V,J,,,,,,0,0,"21,466","20,938","20,020","19,629","18,729",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,6,,Apparaat,Niet Beleidsartikel,N,Apparaat,U,J,,,,,,0,0,"21,466","20,938","20,020","19,629","18,729",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,6,,Apparaat,Niet Beleidsartikel,N,Apparaat,U,J,1,Apparaat,,,,0,0,"21,466","20,938","20,020","19,629","18,729",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,6,,Apparaat,Niet Beleidsartikel,N,Apparaat,U,J,1,Apparaat,Personele uitgaven,,,0,0,"19,031","18,297","17,498","17,107","16,207",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,6,,Apparaat,Niet Beleidsartikel,N,Apparaat,U,N,1,Apparaat,Personele uitgaven,Eigen personeel,,0,0,"18,635","17,901","17,102","16,711","15,811",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,6,,Apparaat,Niet Beleidsartikel,N,Apparaat,U,N,1,Apparaat,Personele uitgaven,Externe inhuur,,0,0,71,71,71,71,71,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,6,,Apparaat,Niet Beleidsartikel,N,Apparaat,U,N,1,Apparaat,Personele uitgaven,Overig personeel,,0,0,325,325,325,325,325,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,6,,Apparaat,Niet Beleidsartikel,N,Apparaat,U,J,1,Apparaat,Materiële uitgaven,,,0,0,"2,435","2,641","2,522","2,522","2,522",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,6,,Apparaat,Niet Beleidsartikel,N,Apparaat,U,N,1,Apparaat,Materiële uitgaven,Overig materieel,,0,0,"2,435","2,641","2,522","2,522","2,522",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,7,, Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,V,J,,,,,,0,0,"1,260",72,"1,095","1,095","1,095",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,7,, Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,U,J,,,,,,0,0,"1,260",72,"1,095","1,095","1,095",,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,7,, Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,U,J,1,Loonbijstelling,,,,0,0,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,7,, Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,U,J,2,Prijsbijstelling,,,,0,0,0,0,0,0,0,,
2016,IV,R.H.A. Plasterk,Koninkrijksrelaties,KB,OWB,7,, Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,U,J,3,Onvoorzien,,,,0,0,"1,260",72,"1,095","1,095","1,095",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,V,J,,,,,,"95,895","100,301","94,041","147,721","90,921","90,921","90,921",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,84%,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,J,,,,,,"112,990","117,251","113,591","110,221","109,721","109,721","109,721",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,J,1.1,Goed functionerende internationale instellingen met een breed draagvlak ,,,,"56,785","53,560","57,831","57,671","56,351","55,851","55,851",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,J,1.1,Goed functionerende internationale instellingen met een breed draagvlak ,Subsidies,,,,,,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,N,1.1,Goed functionerende internationale instellingen met een breed draagvlak ,Subsidies,Internationaal recht,,,"7,135","6,385",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,J,1.1,Goed functionerende internationale instellingen met een breed draagvlak ,bijdragen aan medeoverheden,,,,,,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,N,1.1,Goed functionerende internationale instellingen met een breed draagvlak ,bijdragen aan medeoverheden,Verenigde Naties,,,"40,501","40,501",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,N,1.1,Goed functionerende internationale instellingen met een breed draagvlak ,bijdragen aan medeoverheden,OESO,,,"6,625","6,425",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,N,1.1,Goed functionerende internationale instellingen met een breed draagvlak ,bijdragen aan medeoverheden,VN-campagne VN veiligheidsraad,,,"1,780","1,570",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,N,1.1,Goed functionerende internationale instellingen met een breed draagvlak ,bijdragen aan medeoverheden,Internationaal Strafhof,,,"3,040","3,040",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,J,1.2,Bescherming en bevordering van mensenrechten ,,,,"59,777","58,170","55,670","53,870","53,870","53,870","53,870",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,J,1.2,Bescherming en bevordering van mensenrechten ,Subsidies,,,,,,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,N,1.2,Bescherming en bevordering van mensenrechten ,Subsidies,Landenprogramma's mensenrechten,,,"13,915","12,415",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,N,1.2,Bescherming en bevordering van mensenrechten ,Subsidies,Bevordering van het vrije woord,,,"14,000","14,000",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,J,1.2,Bescherming en bevordering van mensenrechten ,bijdragen aan medeoverheden,,,,,,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,N,1.2,Bescherming en bevordering van mensenrechten ,bijdragen aan medeoverheden,Landenprogramma's mensenrechten,,,"22,505","21,505",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,1,,Versterkte internationale rechtsorde en eerbiediging van mensenrechten,beleidsartikel ,Nee,Programma,U,N,1.2,Bescherming en bevordering van mensenrechten ,bijdragen aan medeoverheden,Centrale mensenrechtenprogramma's,,,"7,750","7,750",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,V,J,,,,,,"331,171","247,767","233,499","233,299","231,399","229,399","227,399",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,86%,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,J,,,,,,"258,513","266,918","248,740","251,200","245,810","243,825","241,025",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,J,2.1,Goede internationale samenwerking ter bevordering van de eigen en bondgenootschappelijke veiligheid,,,,"28,010","21,573","16,122","13,730","13,515","13,515","13,515",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,J,2.1,Goede internationale samenwerking ter bevordering van de eigen en bondgenootschappelijke veiligheid,Subsidies,,,,,,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.1,Goede internationale samenwerking ter bevordering van de eigen en bondgenootschappelijke veiligheid,Subsidies,Programma ondersteuning buitenlands beleid,,,"2,500","2,250",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.1,Goede internationale samenwerking ter bevordering van de eigen en bondgenootschappelijke veiligheid,Subsidies,Atlantische Commissie,,,500,500,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,J,2.1,Goede internationale samenwerking ter bevordering van de eigen en bondgenootschappelijke veiligheid,bijdragen aan medeoverheden,,,,,,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.1,Goede internationale samenwerking ter bevordering van de eigen en bondgenootschappelijke veiligheid,bijdragen aan medeoverheden,NAVO,,,"15,713","9,807",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.1,Goede internationale samenwerking ter bevordering van de eigen en bondgenootschappelijke veiligheid,bijdragen aan medeoverheden,Veiligheidsfonds,,,"2,250","1,700",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.1,Goede internationale samenwerking ter bevordering van de eigen en bondgenootschappelijke veiligheid,bijdragen aan medeoverheden,WEU,,,610,565,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,J,2.2,Bestrijding en terugdringing van internationaal terrorisme en andere vormen van internationale criminaliteit ,,,,"2,074","8,541","7,900","7,700","8,250","6,250","3,450",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.2,Bestrijding en terugdringing van internationaal terrorisme en andere vormen van internationale criminaliteit ,Subsidies,Anti-terrorisme instituut,,,400,300,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.2,Bestrijding en terugdringing van internationaal terrorisme en andere vormen van internationale criminaliteit ,Opdrachten,Cyber Security Conference,,,"8,141",,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.2,Bestrijding en terugdringing van internationaal terrorisme en andere vormen van internationale criminaliteit ,Opdrachten,Global Forum on Cyber Expertise,,,,800,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.2,Bestrijding en terugdringing van internationaal terrorisme en andere vormen van internationale criminaliteit ,bijdragen aan medeoverheden,Contra-terrorisme,,,,"6,800",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,J,2.3,"Bevordering van ontwapening en wapenbeheersing, bestrijding van proliferatie van massavernietigingswapens en het voeren van een transparant en verantwoord wapenexportbeleid",,,,"27,353","12,830","10,794","10,794","10,794","10,794","10,794",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,J,2.3,"Bevordering van ontwapening en wapenbeheersing, bestrijding van proliferatie van massavernietigingswapens en het voeren van een transparant en verantwoord wapenexportbeleid",bijdragen aan medeoverheden,,,,,,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.3,"Bevordering van ontwapening en wapenbeheersing, bestrijding van proliferatie van massavernietigingswapens en het voeren van een transparant en verantwoord wapenexportbeleid",bijdragen aan medeoverheden,IAEA,,,"7,317","7,317",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.3,"Bevordering van ontwapening en wapenbeheersing, bestrijding van proliferatie van massavernietigingswapens en het voeren van een transparant en verantwoord wapenexportbeleid",bijdragen aan medeoverheden,OPCW en andere ontwapeningsorganisaties,,,"3,585","1,557",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,N,2.3,"Bevordering van ontwapening en wapenbeheersing, bestrijding van proliferatie van massavernietigingswapens en het voeren van een transparant en verantwoord wapenexportbeleid",bijdragen aan medeoverheden,CTBTO,,,"1,920","1,920",,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,J,2.4,"Bevordering van veiligheid, stabiliteit en rechtsorde in internationaal verband",,,,"183,351","205,434","194,484","199,536","195,811","195,826","195,826",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,2,,Veiligheid en stabiliteit ,beleidsartikel ,Nee,Programma,U,J,2.4,"Bevordering van veiligheid, stabiliteit en rechtsorde in internationaal verband",Subsidies,,,,,,,,,,,
