Begrotingsjaar,Valuta,eenheid,Uitgaven (U) Verplichtingen (V) Ontvangsten (O),Begrotingsstaat,Onderdeel,Omschrijving,ontwerpbegroting,vastgestelde begroting,1ste suppletoire begroting,2de suppletoire begroting,Realisatie,Url
2014,Euro,x1000,O,"III, Algemene Zaken",4,Kabinet van de Koning,2331,2331,2360,2360,2342,
2014,Euro,x1000,U,"III, Algemene Zaken",4,Kabinet van de Koning,2331,2331,2360,2360,2335,
2014,Euro,x1000,V,"III, Algemene Zaken",4,Kabinet van de Koning,2331,2331,2360,2360,2335,
2014,Euro,x1000,O,"III, Algemene Zaken",5,Cie v. Toez. I&V,0,0,0,0,31,
2014,Euro,x1000,U,"III, Algemene Zaken",5,Cie v. Toez. I&V,1076,1076,1078,1078,1039,
2014,Euro,x1000,V,"III, Algemene Zaken",5,Cie v. Toez. I&V,1076,1076,1078,1078,1039,
2014,Euro,x1000,O,"III, Algemene Zaken",-,TOTAAL,6530,6530,6562,6742,6390,
2014,Euro,x1000,U,"III, Algemene Zaken",-,TOTAAL,60492,60492,60931,61262,59520,
2014,Euro,x1000,V,"III, Algemene Zaken",-,TOTAAL,60492,60492,60931,61262,65460,
2014,Euro,x1000,O,"IV, Koninkrijksrelaties",1,Waarborgfunctie,4857,4857,4857,5215,6186,
2014,Euro,x1000,U,"IV, Koninkrijksrelaties",1,Waarborgfunctie,61821,61821,61873,61879,61867,
2014,Euro,x1000,V,"IV, Koninkrijksrelaties",1,Waarborgfunctie,61821,61821,61873,61879,118121,
2014,Euro,x1000,O,"IV, Koninkrijksrelaties",2,Bevord.autonomie Koninkrijkspartners,27358,27358,31795,35686,39304,
2014,Euro,x1000,U,"IV, Koninkrijksrelaties",2,Bevord.autonomie Koninkrijkspartners,193709,192709,199944,364840,373090,
2014,Euro,x1000,V,"IV, Koninkrijksrelaties",2,Bevord.autonomie Koninkrijkspartners,22230,21230,28465,193361,200167,
2014,Euro,x1000,O,"IV, Koninkrijksrelaties",3,Nominaal en onvoorzien,0,0,0,0,0,
2014,Euro,x1000,U,"IV, Koninkrijksrelaties",3,Nominaal en onvoorzien,1223,1223,328,140,0,
2014,Euro,x1000,V,"IV, Koninkrijksrelaties",3,Nominaal en onvoorzien,1223,1223,328,140,0,
2014,Euro,x1000,O,"IV, Koninkrijksrelaties",-,TOTAAL,32215,32215,36652,40901,45490,
2014,Euro,x1000,U,"IV, Koninkrijksrelaties",-,TOTAAL,256753,255753,262145,426859,434957,
2014,Euro,x1000,V,"IV, Koninkrijksrelaties",-,TOTAAL,85274,84274,90666,255380,318288,
2014,Euro,x1000,O,"IXa, Nationale Schuld",1,Financiering staatsschuld,48529076,48529076,50363698,54814389,51337430,
2014,Euro,x1000,U,"IXa, Nationale Schuld",1,Financiering staatsschuld,41562811,41562811,46580091,49429838,59639104,
2014,Euro,x1000,V,"IXa, Nationale Schuld",1,Financiering staatsschuld,41562811,41562811,46580091,49430297,59639104,
2014,Euro,x1000,O,"IXa, Nationale Schuld",2,Kasbeheer,3119938,3119938,3248601,5935127,3316694,
2014,Euro,x1000,U,"IXa, Nationale Schuld",2,Kasbeheer,7178511,7178511,5605103,8020898,6248279,
2014,Euro,x1000,V,"IXa, Nationale Schuld",2,Kasbeheer,7178511,7178511,5605103,8020898,6248279,
2014,Euro,x1000,O,"IXa, Nationale Schuld",-,TOTAAL,51649014,51649014,53612299,60749516,54654124,
2014,Euro,x1000,U,"IXa, Nationale Schuld",-,TOTAAL,48741322,48741322,52185194,57450736,65887383,
2014,Euro,x1000,V,"IXa, Nationale Schuld",-,TOTAAL,48741322,48741322,52185194,57451195,65887383,
2014,Euro,x1000,O,"IXb, Financiën",1,Belastingen,877575,877575,900340,739365,823559,
2014,Euro,x1000,U,"IXb, Financiën",1,Belastingen,3297439,3297439,3371639,3225300,3210167,
2014,Euro,x1000,V,"IXb, Financiën",1,Belastingen,3297439,3297439,3371639,3225300,2933935,
2014,Euro,x1000,O,"IXb, Financiën",2,Financiele Markten,162931,162931,114547,733865,814597,
2014,Euro,x1000,U,"IXb, Financiën",2,Financiele Markten,57004,57004,64998,63008,58451,
2014,Euro,x1000,V,"IXb, Financiën",2,Financiele Markten,57004,57004,64998,-8318156,-9827776,
2014,Euro,x1000,O,"IXb, Financiën",3,Financ. act. Publiek-Private sector,4864748,8611748,7669098,8794826,8858957,
2014,Euro,x1000,U,"IXb, Financiën",3,Financ. act. Publiek-Private sector,1652866,5400866,2808159,2811034,2805899,
2014,Euro,x1000,V,"IXb, Financiën",3,Financ. act. Publiek-Private sector,303866,303866,86148,-860977,-1435070,
2014,Euro,x1000,O,"IXb, Financiën",4,Internationale Fin. Betrekkingen,29970,29970,25074,20265,19969,
2014,Euro,x1000,U,"IXb, Financiën",4,Internationale Fin. Betrekkingen,1119514,1119514,1120603,1094022,1093524,
2014,Euro,x1000,V,"IXb, Financiën",4,Internationale Fin. Betrekkingen,1081076,1081076,1082576,1057770,3649277,
2014,Euro,x1000,O,"IXb, Financiën",5,Exportkrediet- en investeringsverzekering,99500,99500,140941,247799,273282,
2014,Euro,x1000,U,"IXb, Financiën",5,Exportkrediet- en investeringsverzekering,110006,110006,110006,83166,241419,
2014,Euro,x1000,V,"IXb, Financiën",5,Exportkrediet- en investeringsverzekering,10616386,10616386,10616386,10616446,-7294439,
2014,Euro,x1000,O,"IXb, Financiën",6,BTW-Compensatiefonds,0,0,0,0,0,
2014,Euro,x1000,U,"IXb, Financiën",6,BTW-Compensatiefonds,2816420,2816420,2817391,2902051,2953836,
2014,Euro,x1000,V,"IXb, Financiën",6,BTW-Compensatiefonds,2816420,2816420,2817391,2902051,2953836,
2014,Euro,x1000,O,"IXb, Financiën",7,Beheer materiele activa,1800,1800,1800,13725,13807,
2014,Euro,x1000,U,"IXb, Financiën",7,Beheer materiele activa,306,306,306,306,350,
2014,Euro,x1000,V,"IXb, Financiën",7,Beheer materiele activa,306,306,306,306,350,
2014,Euro,x1000,O,"IXb, Financiën",10,Nominaal en onvoorzien,0,0,0,0,0,
2014,Euro,x1000,U,"IXb, Financiën",10,Nominaal en onvoorzien,3425,3425,6042,0,0,
2014,Euro,x1000,V,"IXb, Financiën",10,Nominaal en onvoorzien,3425,3425,6042,0,0,
2014,Euro,x1000,O,"IXb, Financiën",21,Centraal Apparaat,30385,30385,30780,36962,38909,
2014,Euro,x1000,U,"IXb, Financiën",21,Centraal Apparaat,204688,204688,208806,208119,202238,
2014,Euro,x1000,V,"IXb, Financiën",21,Centraal Apparaat,204688,204688,208806,208119,205091,
2014,Euro,x1000,O,"IXb, Financiën",-,TOTAAL,6066909,9813909,8882580,10586807,10843080,
2014,Euro,x1000,U,"IXb, Financiën",-,TOTAAL,9261668,13009668,10507950,10387006,10565884,
2014,Euro,x1000,V,"IXb, Financiën",-,TOTAAL,18380610,18380610,18254292,8830859,-8814796,
2014,Euro,x1000,O,"J, Deltafonds",1,Investeren in waterveiligheid,141865,141865,136351,155280,151020,
2014,Euro,x1000,U,"J, Deltafonds",1,Investeren in waterveiligheid,827890,827890,790096,824394,821580,
2014,Euro,x1000,V,"J, Deltafonds",1,Investeren in waterveiligheid,1202246,1202246,1306276,775615,622126,
2014,Euro,x1000,O,"J, Deltafonds",2,Investeren in zoetwatervoorziening,0,0,10331,1048,1049,
2014,Euro,x1000,U,"J, Deltafonds",2,Investeren in zoetwatervoorziening,3863,3863,10716,9815,4626,
2014,Euro,x1000,V,"J, Deltafonds",2,Investeren in zoetwatervoorziening,3143,3143,4819,4379,3870,
2014,Euro,x1000,O,"J, Deltafonds",3,"Beheer, Onderhoud en vervanging",0,0,0,0,0,
2014,Euro,x1000,U,"J, Deltafonds",3,"Beheer, Onderhoud en vervanging",176257,176257,179213,175053,174535,
2014,Euro,x1000,V,"J, Deltafonds",3,"Beheer, Onderhoud en vervanging",232622,232622,244583,186128,190093,
2014,Euro,x1000,O,"J, Deltafonds",4,Experimenteren cf. art.111 Deltawet,0,0,0,0,0,
2014,Euro,x1000,U,"J, Deltafonds",4,Experimenteren cf. art.111 Deltawet,0,0,15000,30000,30000,
2014,Euro,x1000,V,"J, Deltafonds",4,Experimenteren cf. art.111 Deltawet,0,0,15000,30000,30000,
2014,Euro,x1000,O,"J, Deltafonds",5,Netwerkgebonden kosten en overige uitgaven,0,0,2067,2067,2070,
2014,Euro,x1000,U,"J, Deltafonds",5,Netwerkgebonden kosten en overige uitgaven,222828,222828,222291,236911,236630,
2014,Euro,x1000,V,"J, Deltafonds",5,Netwerkgebonden kosten en overige uitgaven,237288,237288,247384,237443,236562,
2014,Euro,x1000,O,"J, Deltafonds",6,Bijdrage ten laste van begroting Hoofdstuk XII,1088973,1088973,1068567,1075251,1075289,
2014,Euro,x1000,U,"J, Deltafonds",6,Bijdrage ten laste van begroting Hoofdstuk XII,0,0,0,0,0,
2014,Euro,x1000,V,"J, Deltafonds",6,Bijdrage ten laste van begroting Hoofdstuk XII,0,0,0,0,0,
2014,Euro,x1000,O,"J, Deltafonds",7,Investeren in Waterkwaliteit,0,0,0,0,0,
2014,Euro,x1000,U,"J, Deltafonds",7,Investeren in Waterkwaliteit,0,0,0,0,0,
2014,Euro,x1000,V,"J, Deltafonds",7,Investeren in Waterkwaliteit,0,0,0,0,0,
2014,Euro,x1000,O,"J, Deltafonds",-,TOTAAL,1230838,1230838,1217316,1233646,1229428,
2014,Euro,x1000,U,"J, Deltafonds",-,TOTAAL,1230838,1230838,1217316,1276173,1267371,
2014,Euro,x1000,V,"J, Deltafonds",-,TOTAAL,1675299,1675299,1818062,1233565,1082651,
2014,Euro,miljoen,O,Rijk,-,TOTAAL,85180,"88927,4","89151,7","97784,3","92682,4",
2014,Euro,miljoen,U,Rijk,-,TOTAAL,219971,"223975,3","226435,9","233090,7","242648,5",
2014,Euro,miljoen,V,Rijk,-,TOTAAL,235330,"235392,44","241167,53","235195,19","221134,84",
2014,Euro,miljoen,O,Rijk,A,Infrastructuurfonds,"6594,6","6594,6",6267,"6141,5","6132,3",
2014,Euro,miljoen,U,Rijk,A,Infrastructuurfonds,"6594,6","6594,6",6267,"6117,2","6108,2",
2014,Euro,miljoen,V,Rijk,A,Infrastructuurfonds,"7415,9","7415,9","7576,7","7014,7","5977,8",
2014,Euro,miljoen,O,Rijk,B,Gemeentefonds,0,0,0,"0,1","0,1",
2014,Euro,miljoen,U,Rijk,B,Gemeentefonds,"18381,2","18381,2","18485,4","18763,2","18741,1",
2014,Euro,miljoen,V,Rijk,B,Gemeentefonds,"18381,2","18381,2","18450,6","18728,4","18728,4",
2014,Euro,miljoen,O,Rijk,C,Provinciefonds,0,0,0,0,0,
2014,Euro,miljoen,U,Rijk,C,Provinciefonds,1172,1172,"1247,4","1289,5","1295,7",
2014,Euro,miljoen,V,Rijk,C,Provinciefonds,1172,1172,"1247,4","1289,6","1295,7",
2014,Euro,miljoen,O,Rijk,F,Diergezondheidsfonds,"10,9","10,9","20,2","22,4","32,8",
2014,Euro,miljoen,U,Rijk,F,Diergezondheidsfonds,"10,9","10,9","20,2","22,4","32,8",
2014,Euro,miljoen,V,Rijk,F,Diergezondheidsfonds,"10,9","10,9","20,2","22,4","32,8",
2014,Euro,miljoen,O,Rijk,H,BES-fonds,0,0,0,0,0,
2014,Euro,miljoen,U,Rijk,H,BES-fonds,"32,7","32,7","31,9","36,9","38,7",
2014,Euro,miljoen,V,Rijk,H,BES-fonds,"32,7","32,7","31,9","36,9","38,8",
2014,Euro,miljoen,O,Rijk,I,De Koning,0,0,"0,2","0,2","0,2",
2014,Euro,miljoen,U,Rijk,I,De Koning,40,40,"40,1","40,1","40,1",
2014,Euro,miljoen,V,Rijk,I,De Koning,40,40,"40,1","40,1","40,1",
2014,Euro,miljoen,O,Rijk,IIA,Staten-Generaal,"5,2","5,2","5,2","5,2","4,5",
2014,Euro,miljoen,U,Rijk,IIA,Staten-Generaal,"138,1","138,1","143,7","137,7","132,1",
2014,Euro,miljoen,V,Rijk,IIA,Staten-Generaal,"138,1","138,1","143,7","137,7","138,4",
2014,Euro,miljoen,O,Rijk,IIB,Overige Hoge Colleges van Staat en Kabinetten,"5,7","5,7","5,9","6,9","6,7",
2014,Euro,miljoen,U,Rijk,IIB,Overige Hoge Colleges van Staat en Kabinetten,"115,7","115,7","120,1","118,8","116,1",
2014,Euro,miljoen,V,Rijk,IIB,Overige Hoge Colleges van Staat en Kabinetten,"115,7","115,7","120,1","118,8","117,1",
2014,Euro,miljoen,O,Rijk,III,Algemene Zaken,"6,5","6,5","6,6","6,7","6,4",
2014,Euro,miljoen,U,Rijk,III,Algemene Zaken,"60,5","60,5","60,9","61,3","59,5",
2014,Euro,miljoen,V,Rijk,III,Algemene Zaken,"60,5","60,5","60,9","61,3","65,5",
2014,Euro,miljoen,O,Rijk,IV,Koninkrijksrelaties,"32,2","32,2","36,7","40,9","45,5",
2014,Euro,miljoen,U,Rijk,IV,Koninkrijksrelaties,"256,8","255,8","262,1","426,9",435,
2014,Euro,miljoen,V,Rijk,IV,Koninkrijksrelaties,"85,3","84,3","90,7","255,4","318,3",
2014,Euro,miljoen,O,Rijk,IXA,Nationale Schuld (Transactiebasis),51649,51649,"53612,3","60749,5","54654,1",
2014,Euro,miljoen,U,Rijk,IXA,Nationale Schuld (Transactiebasis),"48741,3","48741,3","52185,2","57450,7","65887,4",
2014,Euro,miljoen,V,Rijk,IXA,Nationale Schuld (Transactiebasis),"48741,3","48741,3","52185,2","57451,2","65887,4",
2014,Euro,miljoen,O,Rijk,IXB,Financien,"6066,9","9813,9","8882,6","10586,8","10843,1",
2014,Euro,miljoen,U,Rijk,IXB,Financien,"9261,7","13009,7",10508,10387,"10565,9",
2014,Euro,miljoen,V,Rijk,IXB,Financien,"18380,6","18380,6","18254,3","8830,9","-8814,8",
2014,Euro,miljoen,O,Rijk,J,Deltafonds,"1230,8","1230,8","1217,3","1233,6","1229,4",
2014,Euro,miljoen,U,Rijk,J,Deltafonds,"1230,8","1230,8","1217,3","1276,2","1267,4",
2014,Euro,miljoen,V,Rijk,J,Deltafonds,"1675,3","1675,3","1818,1","1233,6","1082,7",
2014,Euro,miljoen,O,Rijk,V,Buitenlandse Zaken,"764,4","764,4","573,8","714,7","744,2",
2014,Euro,miljoen,U,Rijk,V,Buitenlandse Zaken,"9069,1","9069,1","9446,2","10462,1","10513,2",
2014,Euro,miljoen,V,Rijk,V,Buitenlandse Zaken,"8811,6","8811,6","9190,4","10209,1","11845,6",
2014,Euro,miljoen,O,Rijk,VI,Veiligheid en Justitie,"1353,3","1353,3","1399,5","1396,5","1444,2",
2014,Euro,miljoen,U,Rijk,VI,Veiligheid en Justitie,"11807,9","11807,9","12184,8","12657,9","12624,9",
2014,Euro,miljoen,V,Rijk,VI,Veiligheid en Justitie,"11807,9","11807,9","12174,3","12647,3","12372,7",
2014,Euro,miljoen,O,Rijk,VII,Binnenlandse Zaken en Koninkrijksrelaties,"383,5","383,5",394,"385,3","549,5",
2014,Euro,miljoen,U,Rijk,VII,Binnenlandse Zaken en Koninkrijksrelaties,"631,4","635,9","785,8","826,6","980,6",
2014,Euro,miljoen,V,Rijk,VII,Binnenlandse Zaken en Koninkrijksrelaties,"631,3","635,8","785,8","826,5","974,5",
2014,Euro,miljoen,O,Rijk,VIII,"Onderwijs, Cultuur en Wetenschap","1232,1","1232,1","1234,9","1249,2","1254,5",
2014,Euro,miljoen,U,Rijk,VIII,"Onderwijs, Cultuur en Wetenschap","34798,9","35022,9","36009,6",35959,"35994,9",
2014,Euro,miljoen,V,Rijk,VIII,"Onderwijs, Cultuur en Wetenschap",35130,35160,36687,37292,36884,
2014,Euro,miljoen,O,Rijk,X,Defensie,"326,8","326,8","321,5","300,8",291,
2014,Euro,miljoen,U,Rijk,X,Defensie,7602,7602,"7887,1","7801,4","7787,8",
2014,Euro,miljoen,V,Rijk,X,Defensie,"8025,9","8025,9","7911,7","7648,6","7678,1",
2014,Euro,miljoen,O,Rijk,XII,Infrastructuur en Milieu,"261,3","261,3","228,5","215,6",215,
2014,Euro,miljoen,U,Rijk,XII,Infrastructuur en Milieu,"10253,8","10253,8","10027,2","9910,4","9899,5",
2014,Euro,miljoen,V,Rijk,XII,Infrastructuur en Milieu,"10171,1","10171,1","9845,3","9923,1","9741,4",
2014,Euro,miljoen,O,Rijk,XIII,Economische Zaken,"12733,8","12733,8","12344,1","11791,8","11485,7",
2014,Euro,miljoen,U,Rijk,XIII,Economische Zaken,"5032,3","5032,3","5111,6","5160,3","4935,6",
2014,Euro,miljoen,V,Rijk,XIII,Economische Zaken,"9341,4","9341,4","9780,6","9574,7","6630,7",
2014,Euro,miljoen,O,Rijk,XV,Sociale Zaken en Werkgelegenheid,"1766,2","1766,2","1765,5","1978,6","1919,5",
2014,Euro,miljoen,U,Rijk,XV,Sociale Zaken en Werkgelegenheid,"33755,9","33784,6","33361,4","32909,7","32625,7",
2014,Euro,miljoen,V,Rijk,XV,Sociale Zaken en Werkgelegenheid,"33755,9","33784,6","33362,5","30218,5","29243,7",
2014,Euro,miljoen,O,Rijk,XVI,"Volksgezondheid, Welzijn en Sport","72,7","72,7","120,5","204,3","1038,1",
2014,Euro,miljoen,U,Rijk,XVI,"Volksgezondheid, Welzijn en Sport","14817,1","14817,1","14851,6","15067,1","16066,2",
2014,Euro,miljoen,V,Rijk,XVI,"Volksgezondheid, Welzijn en Sport","14596,6","14596,6","14731,5","13819,9","14756,8",
2014,Euro,miljoen,O,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,96,96,96,"110,2","131,8",
2014,Euro,miljoen,U,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,"2795,7","2795,7","2672,9","2723,3","2813,1",
2014,Euro,miljoen,V,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,3368,3368,"3080,2","4121,1","2403,1",
2014,Euro,miljoen,O,Rijk,XVIII,Wonen & Rijksdienst,"588,4","588,4","619,5","643,6",654,
2014,Euro,miljoen,U,Rijk,XVIII,Wonen & Rijksdienst,"3370,8","3370,8","3508,2","3485,4","3687,1",
2014,Euro,miljoen,V,Rijk,XVIII,Wonen & Rijksdienst,"3440,9","3440,9","3578,3","3693,2","3696,3",
2014,Euro,x1000,O,"V, Buitenlandse Zaken",1,Internationale rechtsorde en mensenrechten,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",1,Internationale rechtsorde en mensenrechten,0,0,0,0,0,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",1,Internationale rechtsorde en mensenrechten,0,0,0,0,0,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",2,Grotere veiligheid en stabiliteit en humanitaire hulp,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",2,Grotere veiligheid en stabiliteit en humanitaire hulp,0,0,0,0,0,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",2,Grotere veiligheid en stabiliteit en humanitaire hulp,0,0,0,0,0,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",3,Europese samenwerking,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",3,Europese samenwerking,0,0,0,0,0,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",3,Europese samenwerking,0,0,0,0,0,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",4,Meer welvaart en minder armoede,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",4,Meer welvaart en minder armoede,0,0,0,0,0,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",4,Meer welvaart en minder armoede,0,0,0,0,0,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",7,Welzijn en veiligheid van Nederlanders in het buitenland,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",7,Welzijn en veiligheid van Nederlanders in het buitenland,0,0,0,0,0,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",7,Welzijn en veiligheid van Nederlanders in het buitenland,0,0,0,0,0,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",8,Versterkt cultureel profiel en positieve beeldvorming NL,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",8,Versterkt cultureel profiel en positieve beeldvorming NL,0,0,0,0,0,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",8,Versterkt cultureel profiel en positieve beeldvorming NL,0,0,0,0,0,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",9,Geheim,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",9,Geheim,0,0,0,0,0,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",9,Geheim,0,0,0,0,0,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",10,Nominaal en onvoorzien,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",10,Nominaal en onvoorzien,0,0,0,0,0,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",10,Nominaal en onvoorzien,0,0,0,0,0,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",11,Algemeen,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",11,Algemeen,0,0,0,0,0,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",11,Algemeen,0,0,0,0,0,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",41,Internationale rechtsorde en eerbiediging mensenrechten,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",41,Internationale rechtsorde en eerbiediging mensenrechten,106237,106237,112650,113558,112990,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",41,Internationale rechtsorde en eerbiediging mensenrechten,87367,87367,93599,96424,95895,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",42,Veiligheid en stabiliteit,1168,1168,1168,1368,1176,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",42,Veiligheid en stabiliteit,273466,275466,287108,270890,258513,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",42,Veiligheid en stabiliteit,244167,246167,269672,249149,331171,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",43,Europese Samenwerking,693700,693700,509057,630068,648788,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",43,Europese Samenwerking,7824896,7824896,8238144,9295103,9428693,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",43,Europese Samenwerking,7658640,7658640,8081172,9138131,10725761,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",44,Consulaire belangenbehartiging,42090,42090,42090,44690,51080,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",44,Consulaire belangenbehartiging,53291,51291,51320,49886,48258,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",44,Consulaire belangenbehartiging,44311,42311,44344,41166,37800,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",45,Geheim,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",45,Geheim,31,31,0,0,0,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",45,Geheim,31,31,0,0,0,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",46,Nominaal en onvoorzien,0,0,0,0,0,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",46,Nominaal en onvoorzien,67011,57011,7341,30,1,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",46,Nominaal en onvoorzien,67011,57011,7341,30,1,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",47,Apparaat,27450,27450,21450,38550,43112,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",47,Apparaat,744195,754195,749677,732618,664790,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",47,Apparaat,710123,720123,694230,684218,655015,
2014,Euro,x1000,O,"V, Buitenlandse Zaken",-,TOTAAL,764408,764408,573765,714676,744156,
2014,Euro,x1000,U,"V, Buitenlandse Zaken",-,TOTAAL,9069127,9069127,9446240,10462085,10513245,
2014,Euro,x1000,V,"V, Buitenlandse Zaken",-,TOTAAL,8811650,8811650,9190358,10209118,11845643,
2014,Euro,x1000,O,"VI, Veiligheid en Justitie",31,Nationale Politie,500,500,500,1500,1431,
2014,Euro,x1000,U,"VI, Veiligheid en Justitie",31,Nationale Politie,5155411,5155411,5244447,5261882,5265815,
2014,Euro,x1000,V,"VI, Veiligheid en Justitie",31,Nationale Politie,5155411,5155411,5244447,5261882,5298340,
2014,Euro,x1000,O,"VI, Veiligheid en Justitie",32,Rechtspleging en rechtsbijstand,313839,313839,250310,231310,221419,
2014,Euro,x1000,U,"VI, Veiligheid en Justitie",32,Rechtspleging en rechtsbijstand,1509230,1509230,1489040,1491153,1488796,
2014,Euro,x1000,V,"VI, Veiligheid en Justitie",32,Rechtspleging en rechtsbijstand,1509230,1509230,1489040,1491153,1489787,
2014,Euro,x1000,O,"VI, Veiligheid en Justitie",33,Veiligheid en criminaliteitsbestrijding,1036798,1036798,1110915,1046915,1101777,
2014,Euro,x1000,U,"VI, Veiligheid en Justitie",33,Veiligheid en criminaliteitsbestrijding,742753,742753,702576,718397,711046,
2014,Euro,x1000,V,"VI, Veiligheid en Justitie",33,Veiligheid en criminaliteitsbestrijding,742753,742753,702576,718397,788041,
2014,Euro,x1000,O,"VI, Veiligheid en Justitie",34,Sanctietoepassing,0,0,21141,86826,80644,
2014,Euro,x1000,U,"VI, Veiligheid en Justitie",34,Sanctietoepassing,2271998,2271998,2492057,2593501,2583351,
2014,Euro,x1000,V,"VI, Veiligheid en Justitie",34,Sanctietoepassing,2271998,2271998,2492057,2593501,2585861,
2014,Euro,x1000,O,"VI, Veiligheid en Justitie",35,Jeugd,1487,1487,4678,15698,13321,
2014,Euro,x1000,U,"VI, Veiligheid en Justitie",35,Jeugd,738464,738464,730430,726514,719712,
2014,Euro,x1000,V,"VI, Veiligheid en Justitie",35,Jeugd,738464,738464,730430,726514,346145,
2014,Euro,x1000,O,"VI, Veiligheid en Justitie",36,Contraterrorisme en Nationaal Veiligheidsbeleid,0,0,0,0,351,
2014,Euro,x1000,U,"VI, Veiligheid en Justitie",36,Contraterrorisme en Nationaal Veiligheidsbeleid,253413,253413,253813,253081,250529,
2014,Euro,x1000,V,"VI, Veiligheid en Justitie",36,Contraterrorisme en Nationaal Veiligheidsbeleid,253413,253413,253813,253081,248370,
2014,Euro,x1000,O,"VI, Veiligheid en Justitie",37,Vreemdelingen,0,0,10800,0,1369,
2014,Euro,x1000,U,"VI, Veiligheid en Justitie",37,Vreemdelingen,681201,681201,791176,1151621,1136888,
2014,Euro,x1000,V,"VI, Veiligheid en Justitie",37,Vreemdelingen,681201,681201,791176,1151621,1142847,
2014,Euro,x1000,O,"VI, Veiligheid en Justitie",91,Apparaatsuitgaven kerndepartement,706,706,1149,14238,23765,
2014,Euro,x1000,U,"VI, Veiligheid en Justitie",91,Apparaatsuitgaven kerndepartement,410369,410369,448194,458679,465581,
